"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id","regulation"
-0.98671191639621,10.0377810666331,-23.3597479782876,9.64883945331262e-112,5.26582463625629e-111,243.370814080304,"C19orf48|84798","NS"
-2.27094532556504,2.29425101725771,-23.3568178343226,1.02328005117573e-111,5.58303553831757e-111,243.312153048048,"ROPN1B|152015","DOWN"
0.696196107941692,10.2097450288773,23.3532087029024,1.10008007203848e-111,6.00046332598883e-111,243.239906011934,"PEPD|5184","NS"
-1.32070704375368,6.81850650818632,-23.3441213433719,1.31991344116293e-111,7.19764750611318e-111,243.058031957764,"RTN4R|65078","DOWN"
0.940654990455785,12.4181686684956,23.3421556328664,1.37295871026965e-111,7.48492174204624e-111,243.018696955658,"STOM|2040","NS"
-0.875219624986006,6.25353835355867,-23.3418909260171,1.38026266534596e-111,7.52274297377701e-111,243.013400199516,"C14orf143|90141","NS"
-0.716121492559045,9.27254923065229,-23.3410997235833,1.40232611225638e-111,7.64096534255197e-111,242.997568578003,"STYXL1|51657","NS"
-1.91307162530648,1.86660942361323,-23.3406417784634,1.41525689057582e-111,7.70937628559625e-111,242.988405467602,"SLC24A2|25769","DOWN"
-2.05982621361324,2.84995872433194,-23.3381691369867,1.48716043878468e-111,8.09891007127011e-111,242.93893213579,"DYDC2|84332","DOWN"
0.806544237718178,9.99051868744367,23.3276719765722,1.83531209042363e-111,9.99225471452867e-111,242.728943579098,"RRM2B|50484","NS"
0.924043891755038,6.33918510286957,23.3217153282347,2.06792595014339e-111,1.1255723139553e-110,242.609814899407,"LOC220930|220930","NS"
-3.20644377228005,4.19190210374075,-23.3201408854175,2.13418296580259e-111,1.16132813333933e-110,242.578330808977,"CLDN8|9073","DOWN"
1.07860088672002,12.1557634550567,23.3200601749189,2.13763603664533e-111,1.16289892602982e-110,242.576716884252,"PTRF|284119","UP"
1.76698812456171,9.26149202231255,23.3175960166468,2.2457893742002e-111,1.22141196401866e-110,242.527444349212,"AIF1L|83543","UP"
-0.555169050875119,10.7859959528365,-23.315211264542,2.3556567566621e-111,1.28082597645735e-110,242.479763138527,"CHD8|57680","NS"
-1.17072925788975,6.66028649038007,-23.3112907646231,2.54806156877383e-111,1.38507418767528e-110,242.401383454979,"CENPP|401541","DOWN"
